,nombre_comun,pb,pap,dap,papdel,papgrueso,altura_fuste,altura_arbol,diferencia,diametro_copa,tallos
1387,1,1.66,0.0,0.24,0.71,0.81,4.0,8.0,4.0,8.0,2
1388,1,1.93,1.08,0.34,0.0,0.0,4.0,8.0,4.0,7.0,1
1389,1,1.32,0.0,0.26,0.81,0.84,4.0,8.0,4.0,9.0,2
1390,1,2.0,0.0,0.26,0.7,0.95,3.0,8.0,5.0,9.0,3
1391,1,1.96,0.0,0.3,0.86,1.05,3.0,7.0,4.0,6.0,2
1392,1,1.59,0.0,0.08,0.2,0.29,3.0,5.0,2.0,4.0,4
1393,1,1.2,0.0,0.13,0.41,0.41,3.0,6.5,3.5,5.0,2
1394,1,3.68,1.1,0.35,0.0,0.0,4.0,8.0,4.0,7.0,1
1395,1,1.55,0.0,0.22,0.3,1.1,3.0,7.0,4.0,5.0,2
1396,1,1.68,0.67,0.21,0.0,0.0,3.5,7.0,3.5,5.0,1
1397,1,1.9,0.0,0.27,0.82,0.89,3.0,6.0,3.0,5.0,2
1398,1,1.65,0.0,0.2,0.5,0.76,4.0,7.0,3.0,7.0,2
1399,1,1.85,0.0,0.29,0.6,1.25,4.0,8.0,4.0,7.0,2
1400,1,1.5,1.06,0.34,0.0,0.0,2.5,5.0,2.5,4.0,1
1401,1,1.72,1.54,0.49,0.0,0.0,5.0,8.0,3.0,8.0,1
1402,1,1.76,1.7,0.54,0.0,0.0,4.0,7.0,3.0,6.0,1
1403,1,1.88,1.33,0.42,0.0,0.0,5.0,8.0,3.0,6.0,1
1404,1,2.4,0.0,0.35,1.0,1.21,7.0,12.0,5.0,12.0,2
1405,2,1.76,0.0,0.06,0.15,0.22,1.5,3.0,1.5,4.0,8
1406,1,1.86,1.44,0.46,0.0,0.0,6.0,10.0,4.0,5.0,1
1407,2,1.92,0.0,0.07,0.2,0.27,3.0,6.0,3.0,6.0,6
1408,1,1.25,0.0,0.2,0.55,0.68,2.6,5.0,2.4,5.0,2
1409,1,1.45,0.0,0.2,0.6,0.64,2.5,5.0,2.5,7.0,2
1410,1,1.36,1.14,0.36,0.0,0.0,2.5,4.5,2.0,7.0,1
1411,1,0.89,0.0,0.26,0.75,0.86,0.6,10.0,9.4,9.0,2
1412,2,2.74,0.0,0.07,0.12,0.3,1.0,4.5,3.5,4.0,13
1413,1,2.1,0.0,0.39,1.21,1.23,3.0,10.0,7.0,11.0,2
1414,1,1.62,1.13,0.36,0.0,0.0,4.0,8.5,4.5,10.0,1
1415,1,1.34,1.02,0.32,0.0,0.0,2.1,3.5,1.4,2.0,1
1416,1,1.7,1.54,0.49,0.0,0.0,2.5,3.5,1.0,1.5,1
1417,1,1.45,0.0,0.3,0.83,1.06,1.2,3.0,1.8,2.2,2
1418,1,1.49,0.82,0.26,0.0,0.0,1.3,3.0,1.7,2.0,1
1419,1,1.28,0.0,0.24,0.72,0.76,1.9,3.0,1.1,1.5,2
1420,1,1.45,1.25,0.4,0.0,0.0,2.1,3.5,1.4,1.5,1
1421,1,1.47,0.0,0.24,0.62,0.87,2.0,3.5,1.5,2.0,3
1422,1,1.49,0.0,0.27,0.83,0.88,2.0,3.5,1.5,2.0,2
1423,1,1.17,0.0,0.21,0.61,0.74,1.8,3.5,1.7,2.0,2
1424,1,1.43,1.12,0.36,0.0,0.0,2.0,3.5,1.5,2.0,1
1425,2,0.55,0.23,0.07,0.0,0.0,1.6,3.5,1.9,2.2,1
1426,1,1.48,0.0,0.23,0.72,0.75,1.9,3.5,1.6,2.0,3
1427,1,1.12,0.72,0.23,0.0,0.0,2.1,3.5,1.4,2.0,1
1428,1,1.0,0.0,0.15,0.41,0.54,1.8,3.5,1.7,2.0,3
1429,1,1.27,0.0,0.24,0.74,0.78,2.1,3.5,1.4,2.2,2
1430,1,1.78,0.0,0.31,0.95,0.97,2.2,3.2,1.0,3.0,2
1431,1,1.17,0.66,0.21,0.0,0.0,2.1,3.2,1.1,2.0,1
1432,1,1.27,1.06,0.34,0.0,0.0,2.0,3.2,1.2,2.0,1
1433,1,1.11,0.84,0.27,0.0,0.0,2.3,3.5,1.2,1.1,1
1434,1,1.07,0.0,0.18,0.51,0.64,2.2,3.5,1.3,2.1,2
1435,1,1.65,0.0,0.31,0.95,0.97,1.8,3.5,1.7,2.0,2
1436,1,1.32,1.22,0.39,0.0,0.0,1.6,3.0,1.4,2.2,1
1437,1,1.7,0.0,0.34,1.05,1.07,1.4,2.5,1.1,2.5,2
1438,1,1.81,1.66,0.53,0.0,0.0,2.4,3.5,1.1,3.5,1
1439,1,1.12,0.0,0.2,0.54,0.71,1.9,3.5,1.6,2.0,2
1440,1,1.31,0.0,0.25,0.71,0.84,2.3,3.5,1.2,2.5,2
1441,1,1.23,0.0,0.28,0.61,1.17,2.5,4.0,1.5,2.2,2
1442,1,1.46,0.0,0.28,0.83,0.96,2.1,3.5,1.4,2.0,2
1443,1,1.33,0.93,0.3,0.0,0.0,2.0,4.0,2.0,2.0,1
1444,1,0.47,0.0,0.05,0.13,0.17,1.8,3.2,1.4,2.2,5
1445,2,1.44,0.0,0.05,0.13,0.18,1.8,3.5,1.7,3.5,5
1446,1,0.65,0.0,0.04,0.13,0.15,1.6,3.0,1.4,2.5,2
1447,1,0.46,0.0,0.05,0.13,0.2,1.6,3.5,1.9,2.5,3
1448,1,0.59,0.0,0.1,0.24,0.37,2.0,4.0,2.0,3.0,2
1449,1,0.47,0.26,0.08,0.0,0.0,1.9,4.0,2.1,2.5,1
1450,1,0.52,0.0,0.08,0.23,0.25,2.0,4.0,2.0,2.5,2
1451,1,0.43,0.0,0.06,0.16,0.22,2.0,4.5,2.5,2.5,3
1452,1,0.53,0.0,0.07,0.11,0.31,2.0,4.5,2.5,2.5,2
1453,1,0.37,0.0,0.04,0.11,0.16,1.8,4.5,2.7,2.5,3
1454,1,0.38,0.22,0.07,0.0,0.0,2.0,4.5,2.5,1.5,1
1455,1,0.55,0.0,0.05,0.1,0.22,1.7,4.5,2.8,2.5,7
1456,1,0.58,0.0,0.07,0.13,0.28,2.0,4.5,2.5,2.5,3
1457,1,0.43,0.0,0.05,0.13,0.19,2.0,4.5,2.5,3.5,2
1458,1,0.8,0.0,0.11,0.28,0.41,1.0,4.5,3.5,3.0,3
1459,1,0.74,0.0,0.07,0.19,0.24,2.0,3.5,1.5,2.5,3
1460,1,0.48,0.0,0.05,0.12,0.22,2.0,3.5,1.5,3.0,4
1461,1,0.39,0.0,0.06,0.17,0.2,1.7,2.5,0.8,2.5,2
1462,1,0.34,0.0,0.06,0.16,0.21,1.7,2.5,0.8,2.0,2
1463,1,0.24,0.0,0.04,0.11,0.16,1.7,2.5,0.8,1.5,2
1464,1,0.34,0.0,0.08,0.22,0.28,1.5,3.0,1.5,2.0,2
1465,1,0.29,0.0,0.06,0.13,0.23,1.2,3.0,1.8,2.0,2
1466,1,0.36,0.0,0.06,0.18,0.2,1.2,3.2,2.0,1.5,2
1467,1,0.43,0.0,0.07,0.22,0.23,1.7,3.5,1.8,2.0,3
1468,1,0.51,0.0,0.09,0.21,0.33,1.4,4.0,2.6,3.0,4
1469,1,0.62,0.0,0.05,0.13,0.18,1.0,4.0,3.0,3.2,8
1470,1,0.45,0.0,0.06,0.09,0.3,1.0,4.0,3.0,2.0,3
1471,1,0.38,0.26,0.08,0.0,0.0,1.0,4.0,3.0,2.5,1
1472,1,0.5,0.0,0.06,0.13,0.26,0.6,4.0,3.4,3.0,4
1473,1,0.47,0.0,0.09,0.2,0.36,1.7,4.0,2.3,3.5,3
1474,2,1.26,0.0,0.06,0.18,0.22,2.0,4.5,2.5,5.0,5
1475,2,1.39,0.0,0.06,0.16,0.23,1.8,3.5,1.7,3.0,4
1476,2,1.12,0.0,0.07,0.16,0.26,1.6,4.0,2.4,2.0,4
1477,2,0.91,0.0,0.06,0.17,0.21,1.8,4.0,2.2,3.5,2
1478,2,1.02,0.0,0.07,0.17,0.25,1.8,4.5,2.7,3.0,3
1479,2,1.63,0.0,0.07,0.16,0.26,2.2,4.5,2.3,4.0,7
1480,2,0.38,0.0,0.07,0.19,0.23,2.4,4.5,2.1,3.5,2
1481,2,1.09,0.0,0.04,0.11,0.17,1.0,4.0,3.0,3.5,6
1482,2,0.69,0.11,0.04,0.0,0.0,1.6,3.0,1.4,2.0,1
1483,2,1.22,0.0,0.05,0.14,0.19,1.2,4.5,3.3,4.0,4
1484,2,1.08,0.0,0.06,0.14,0.21,1.7,4.0,2.3,3.0,4
1485,2,0.74,0.0,0.05,0.11,0.18,1.0,3.5,2.5,2.0,3
1486,2,1.91,0.0,0.06,0.16,0.19,3.0,6.5,3.5,4.5,8
1487,2,0.98,0.0,0.04,0.1,0.14,1.1,3.2,2.1,2.5,5
1488,2,1.98,0.0,0.07,0.17,0.3,1.9,6.0,4.1,3.5,7
1489,2,2.63,0.0,0.06,0.12,0.23,1.0,6.0,5.0,5.0,11
1490,2,1.04,0.0,0.06,0.13,0.22,1.2,7.0,5.8,4.5,6
1491,1,0.94,0.0,0.08,0.19,0.32,1.8,4.0,2.2,3.0,4
1492,1,0.63,0.0,0.11,0.3,0.37,2.0,4.0,2.0,3.0,2
1493,1,0.56,0.0,0.09,0.26,0.3,1.8,4.0,2.2,3.0,4
1494,1,0.44,0.46,0.15,0.0,0.0,1.8,4.0,2.2,3.0,1
1495,1,0.56,0.0,0.07,0.18,0.29,1.8,3.0,1.2,3.5,5
1496,1,0.43,0.0,0.07,0.14,0.29,1.0,3.0,2.0,2.5,3
1497,1,0.71,0.0,0.06,0.14,0.26,1.2,3.5,2.3,2.5,6
1498,1,0.68,0.0,0.06,0.1,0.27,1.2,3.5,2.3,3.0,10
1499,1,0.62,0.0,0.51,0.22,3.0,1.4,3.5,2.1,3.0,4
1500,1,0.35,0.25,0.08,0.0,0.0,1.6,3.5,1.9,3.0,1
1501,1,0.78,0.0,0.08,0.23,0.29,1.6,3.5,1.9,3.0,4
1502,1,0.33,0.18,0.06,0.0,0.0,1.6,3.5,1.9,3.0,1
1503,1,0.75,0.0,0.07,0.13,0.29,1.3,3.5,2.2,3.0,7
1504,1,0.73,0.0,0.08,0.21,0.28,1.9,4.0,2.1,3.0,5
1505,2,2.2,0.0,0.07,0.17,0.24,0.2,3.0,2.8,4.0,4
1506,1,1.3,0.0,0.25,0.77,0.83,3.0,7.0,4.0,6.1,2
1507,1,1.36,0.0,0.28,0.68,1.07,3.5,8.0,4.5,7.4,2
1508,2,1.8,0.0,0.08,0.21,0.27,2.0,3.4,1.4,4.0,5
1509,2,2.1,0.0,0.05,0.11,0.2,1.5,2.5,1.0,5.0,8
1510,2,1.85,0.0,0.05,0.13,0.19,1.1,2.6,1.5,4.0,7
1511,2,2.09,0.0,0.06,0.13,0.23,1.7,2.9,1.2,4.0,12
1512,0,2.45,1.73,0.55,0.0,0.0,7.0,11.0,4.0,8.0,1
1513,2,1.22,0.0,0.05,0.14,0.18,0.7,2.4,1.7,3.0,6
1514,2,0.97,0.0,0.06,0.16,0.22,3.0,6.0,3.0,4.12,4
1515,2,0.83,0.13,0.04,0.0,0.0,1.5,2.0,0.5,1.6,1
1516,2,0.49,0.0,0.06,0.18,0.21,1.4,2.2,0.8,5.0,2
1517,2,0.78,0.0,0.05,0.12,0.22,1.0,2.0,1.0,2.7,4
1518,0,2.04,1.48,0.47,0.0,0.0,6.0,11.0,5.0,6.0,1
1519,2,1.43,0.0,0.08,0.21,0.29,2.1,3.5,1.4,4.0,5
1520,2,1.65,0.0,0.09,0.2,0.35,3.5,6.0,2.5,4.0,4
1521,2,1.94,0.0,0.08,0.2,0.31,2.5,4.0,1.5,3.0,5
1522,2,1.62,0.0,0.1,0.26,0.36,3.0,4.5,1.5,4.0,5
1523,1,1.7,1.4,0.45,0.0,0.0,4.5,5.9,1.4,6.5,1
1524,2,0.32,0.25,0.08,0.0,0.0,3.6,4.5,0.9,1.8,1
1525,2,1.0,0.0,0.08,0.25,0.28,1.9,3.0,1.1,4.0,3
1526,1,1.21,0.89,0.28,0.0,0.0,5.0,8.0,3.0,9.0,1
1527,0,1.8,1.12,0.36,0.0,0.0,4.5,10.5,6.0,9.0,1
1528,1,1.09,1.19,0.38,0.0,0.0,3.3,6.0,2.7,7.3,1
1529,2,1.01,0.0,0.06,0.16,0.22,1.9,3.9,2.0,3.0,3
1530,0,1.73,1.11,0.35,0.0,0.0,6.0,13.0,7.0,9.5,1
1531,2,1.5,0.0,0.05,0.13,0.2,1.0,2.9,1.9,2.7,4
1532,2,2.13,0.0,0.05,0.12,0.19,1.5,3.0,1.5,2.7,9
1533,1,0.17,0.0,0.04,0.1,0.14,1.1,2.2,1.1,1.2,2
1534,2,1.42,0.0,0.09,0.26,0.3,2.0,4.1,2.1,6.0,3
1535,2,1.27,0.0,0.08,0.15,0.33,1.4,4.0,2.6,5.0,6
1536,2,0.96,0.0,0.06,0.19,0.21,1.2,3.0,1.8,3.5,2
1537,2,1.4,0.0,0.06,0.16,0.24,1.8,3.6,1.8,4.0,5
1538,1,1.62,1.33,0.42,0.0,0.0,4.0,7.0,3.0,6.0,1
1539,2,0.97,0.0,0.05,0.14,0.16,0.3,1.9,1.6,2.0,3
1540,2,2.0,0.0,0.05,0.15,0.19,3.5,5.0,1.5,7.0,6
1541,2,1.0,0.0,0.07,0.18,0.23,2.0,4.1,2.1,3.5,4
1542,2,2.1,0.0,0.06,0.12,0.27,1.7,5.0,3.3,3.7,15
1543,2,1.1,0.0,0.08,0.23,0.3,2.0,3.7,1.7,3.5,3
1544,2,1.3,0.0,0.11,0.31,0.35,3.0,6.0,3.0,5.1,3
1545,2,0.6,0.0,0.07,0.2,0.26,1.7,2.9,1.2,2.6,3
1546,1,0.8,0.0,0.18,0.42,0.69,3.0,4.0,1.0,2.5,3
1547,1,1.44,0.0,0.28,0.76,1.0,1.7,2.4,0.7,1.6,2
1548,2,1.0,0.0,0.06,0.17,0.2,2.0,3.5,1.5,4.0,3
1549,2,2.0,0.0,0.07,0.2,0.22,2.0,4.3,2.3,6.5,4
1550,2,1.2,0.0,0.1,0.32,0.33,4.2,6.0,1.8,6.5,3
1551,2,1.3,0.0,0.07,0.19,0.22,1.6,3.5,1.9,5.0,4
1552,2,0.58,0.0,0.05,0.15,0.16,1.6,3.3,1.7,4.7,2
1553,1,2.04,0.0,0.35,1.0,1.2,1.9,6.0,4.1,7.8,3
1554,1,1.66,0.0,0.24,0.62,0.86,3.0,6.5,3.5,7.0,3
1555,1,2.0,0.86,0.27,0.0,0.0,2.6,5.7,3.1,5.0,1
1556,1,1.33,0.98,0.31,0.0,0.0,2.7,6.7,4.0,4.0,1
1557,1,2.15,0.0,0.34,0.9,1.24,2.3,5.0,2.7,7.0,2
1558,1,1.82,0.0,0.38,1.15,1.24,4.0,6.0,2.0,8.5,2
1559,1,1.6,0.0,0.31,0.85,1.07,3.1,6.0,2.9,9.0,2
1560,1,1.97,0.0,0.32,0.91,1.08,3.6,6.0,2.4,7.4,2
1561,1,1.6,0.0,0.33,0.9,1.17,3.0,6.7,3.7,9.0,2
1562,1,1.6,1.2,0.38,0.0,0.0,2.9,6.0,3.1,7.4,1
1563,1,1.53,0.0,0.27,0.82,0.9,2.9,6.0,3.1,9.0,2
1564,1,1.93,0.0,0.29,0.75,1.1,4.5,7.0,2.5,8.0,2
1565,1,1.3,0.8,0.25,0.0,0.0,2.5,6.0,3.5,5.0,1
1566,1,1.6,0.0,0.32,0.9,1.09,3.6,7.0,3.4,8.0,2
1567,1,1.55,1.36,0.43,0.0,0.0,3.0,6.7,3.7,7.2,1
1568,1,1.7,0.0,0.24,0.74,0.75,1.7,6.3,4.6,7.0,2
1569,1,2.0,2.2,0.7,0.0,0.0,2.4,7.5,5.1,8.0,1
1570,1,1.63,0.0,0.32,0.65,1.35,2.4,6.3,3.9,6.0,2
1571,1,1.56,0.0,0.3,0.8,1.1,2.0,6.0,4.0,5.9,2
1572,1,1.78,0.0,0.33,1.0,1.1,4.1,7.5,3.4,8.3,2
1573,1,2.14,0.0,0.47,1.24,1.7,2.9,8.8,5.9,9.3,2
1574,1,1.92,1.82,0.58,0.0,0.0,2.3,7.2,4.9,8.0,1
1575,1,1.82,1.2,0.38,0.0,0.0,2.4,6.8,4.4,6.0,1
1576,1,1.27,1.02,0.32,0.0,0.0,2.8,7.0,4.2,6.5,1
1577,1,1.6,0.0,0.22,0.53,0.83,2.6,7.5,4.9,8.0,3
1578,1,2.04,0.0,0.27,0.65,1.04,3.0,8.5,5.5,9.0,3
1579,1,1.55,0.0,0.28,0.76,0.99,3.0,7.7,4.7,8.0,2
1580,1,1.86,1.26,0.4,0.0,0.0,3.1,8.0,4.9,8.3,1
1581,1,1.66,0.0,0.29,0.85,0.97,2.4,7.9,5.5,8.1,2
1582,1,1.67,0.0,0.3,0.82,1.06,2.4,8.0,5.6,8.1,2
1583,1,1.7,0.9,0.29,0.0,0.0,4.0,8.0,4.0,7.4,1
1584,1,1.41,1.04,0.33,0.0,0.0,3.0,7.8,4.8,9.0,1
1585,0,2.17,1.6,0.51,0.0,0.0,4.1,10.0,5.9,10.5,1
1586,0,1.7,1.2,0.38,0.0,0.0,2.8,5.7,2.9,6.0,1
1587,1,1.69,0.0,0.28,0.83,0.92,2.7,5.4,2.7,6.0,2
1588,1,1.86,1.65,0.53,0.0,0.0,3.4,7.8,4.4,8.0,1
1589,1,1.83,0.0,0.29,0.86,0.94,3.0,7.5,4.5,8.0,3
1590,1,1.72,0.0,0.29,0.74,1.07,2.8,7.1,4.3,7.5,2
1591,1,1.85,0.0,0.3,0.81,1.08,4.5,7.5,3.0,8.1,2
1592,1,1.6,0.0,0.29,0.76,1.08,3.7,6.1,2.4,7.2,2
1593,1,2.03,0.0,0.35,0.9,1.28,3.5,7.4,3.9,7.9,2
1594,1,2.1,0.0,0.3,0.93,0.96,2.7,6.4,3.7,8.0,2
1595,1,1.16,0.0,0.17,0.53,0.54,3.6,7.3,3.7,7.8,2
1596,2,1.72,0.0,0.07,0.18,0.25,1.7,3.4,1.7,6.3,9
1597,2,1.18,0.0,0.06,0.16,0.23,1.0,2.3,1.3,1.7,3
1598,2,0.98,0.0,0.06,0.12,0.23,1.0,2.7,1.7,1.9,4
1599,2,0.95,0.0,0.09,0.26,0.32,2.0,5.0,3.0,5.5,3
1600,2,1.41,0.0,0.07,0.19,0.24,2.0,4.1,2.1,5.3,4
1601,2,1.92,0.0,0.09,0.25,0.31,2.4,5.1,2.7,7.0,5
1602,2,1.49,0.0,0.09,0.24,0.31,3.0,5.0,2.0,5.1,3
1603,2,1.03,0.0,0.08,0.2,0.28,3.0,5.6,2.6,4.6,3
1604,2,1.06,0.0,0.08,0.24,0.27,3.5,6.2,2.7,6.5,3
1605,2,0.77,0.0,0.1,0.27,0.34,4.1,6.7,2.6,4.6,2
1606,0,1.6,1.1,0.35,0.0,0.0,4.0,6.0,2.0,4.4,1
1607,0,1.64,1.32,0.42,0.0,0.0,4.0,6.0,2.0,6.8,1
1608,2,1.48,0.0,0.07,0.18,0.23,1.7,2.5,0.8,3.66,4
1609,2,1.7,0.0,0.06,0.17,0.2,2.0,3.0,1.0,2.8,2
1610,2,2.0,0.0,0.06,0.18,0.22,1.5,2.3,0.8,2.4,3
1611,2,1.47,0.0,0.08,0.21,0.32,4.0,7.0,3.0,5.25,7
1612,2,1.26,0.0,0.07,0.2,0.22,4.0,6.0,2.0,4.1,4
1613,2,0.75,0.0,0.06,0.18,0.22,2.0,4.0,2.0,4.0,3
1614,2,1.65,0.0,0.07,0.23,0.24,3.0,5.0,2.0,4.63,4
1615,2,1.1,0.0,0.06,0.15,0.21,2.5,4.5,2.0,4.2,3
1616,2,1.55,0.0,0.07,0.17,0.24,1.6,2.2,0.6,2.25,6
1617,2,0.96,0.0,0.05,0.15,0.17,1.5,2.5,1.0,2.73,4
1618,1,1.78,0.0,0.28,0.73,1.0,8.0,11.0,3.0,11.4,3
1619,1,1.44,0.79,0.25,0.0,0.0,8.0,12.0,4.0,6.35,1
1620,2,1.9,0.0,0.07,0.19,0.23,4.0,5.5,1.5,5.18,11
1621,2,0.83,0.0,0.08,0.2,0.31,2.0,4.0,2.0,4.09,3
1622,1,1.64,1.3,0.41,0.0,0.0,4.0,8.0,4.0,7.34,1
1623,1,1.73,0.0,0.38,1.07,1.3,6.0,8.0,2.0,7.28,2
1624,2,1.42,0.0,0.07,0.2,0.24,3.5,5.0,1.5,5.0,5
1625,2,1.43,0.0,0.07,0.17,0.3,5.0,7.0,2.0,6.0,4
1626,2,1.23,0.0,0.06,0.18,0.21,2.5,4.5,2.0,4.0,4
1627,2,1.11,0.0,0.07,0.19,0.25,4.5,6.0,1.5,4.0,3
1628,2,1.58,0.0,0.05,0.1,0.2,0.5,3.0,2.5,4.0,6
1629,2,1.64,0.0,0.04,0.11,0.17,1.0,3.5,2.5,4.0,23
1630,2,1.55,0.0,0.05,0.1,0.19,1.0,3.0,2.0,3.5,14
1631,2,1.53,0.0,0.07,0.15,0.29,4.0,6.0,2.0,6.0,8
1632,2,2.12,0.0,0.06,0.17,0.22,4.0,6.0,2.0,5.0,15
1633,2,2.41,0.0,0.06,0.12,0.26,4.0,6.0,2.0,6.0,19
1634,1,1.93,0.0,0.36,0.94,1.31,3.0,10.0,7.0,9.0,2
1635,1,1.73,0.0,0.28,0.85,0.89,3.0,10.0,7.0,9.0,2
1636,1,1.68,0.0,0.31,0.69,1.26,4.5,8.5,4.0,9.0,3
1637,1,1.74,0.0,0.36,1.0,1.29,3.5,8.0,4.5,9.0,2
1638,2,1.08,0.0,0.04,0.08,0.18,1.0,4.0,3.0,3.0,3
1639,2,0.39,0.29,0.09,0.0,0.0,3.5,4.5,1.0,1.5,1
1640,1,1.12,0.0,0.17,0.52,0.57,3.0,6.5,3.5,11.0,2
1641,1,0.56,0.0,0.06,0.14,0.21,1.5,4.8,3.3,3.0,4
1642,2,1.8,0.0,0.06,0.16,0.24,0.5,3.0,2.5,3.0,4
1643,1,0.98,0.0,0.2,0.56,0.72,2.4,7.9,5.5,7.0,2
1644,1,0.49,0.35,0.11,0.0,0.0,4.0,7.0,3.0,2.0,1
1645,2,1.13,0.0,0.09,0.24,0.3,1.8,5.4,3.6,5.0,4
1646,1,1.1,0.93,0.3,0.0,0.0,2.3,8.4,6.1,7.0,1
1647,1,1.36,0.0,0.3,0.85,1.06,2.5,10.0,7.5,9.5,2
1648,0,1.44,0.72,0.23,0.0,0.0,4.0,6.0,2.0,5.0,1
1649,1,1.95,0.0,0.38,1.14,1.22,2.5,10.5,8.0,12.5,2
1650,1,1.18,0.87,0.28,0.0,0.0,3.0,9.8,6.8,7.0,1
1651,1,1.09,0.97,0.31,0.0,0.0,2.4,10.0,7.6,6.0,1
1652,1,0.86,0.0,0.18,0.54,0.61,1.8,6.2,4.4,4.5,2
1653,1,1.09,0.0,0.26,0.59,1.06,1.7,9.8,8.1,11.0,2
1654,1,1.63,0.0,0.31,0.95,1.0,1.8,8.0,6.2,9.0,2
1655,1,1.2,0.0,0.28,0.74,1.03,1.8,10.5,8.7,7.0,2
1656,1,1.59,0.0,0.19,0.59,0.63,4.0,8.9,4.9,7.5,2
1657,1,1.28,0.75,0.24,0.0,0.0,5.5,8.0,2.5,4.6,1
1658,1,1.36,0.0,0.27,0.79,0.89,6.0,9.0,3.0,9.0,2
1659,2,1.74,0.0,0.08,0.15,0.35,2.0,4.0,2.0,5.5,9
1660,1,1.31,0.96,0.31,0.0,0.0,2.5,7.2,4.7,7.0,1
1661,2,0.91,0.0,0.11,0.29,0.37,1.6,4.8,3.2,5.0,2
1662,1,1.13,0.85,0.27,0.0,0.0,2.6,8.0,5.4,7.0,1
1663,2,1.08,0.0,0.06,0.16,0.23,1.4,4.0,2.6,4.0,3
1664,1,1.43,0.0,0.21,0.4,0.91,2.0,7.5,5.5,4.8,4
1665,1,1.43,0.0,0.27,0.56,1.12,2.4,6.0,3.6,4.8,2
1666,1,1.5,0.92,0.29,0.0,0.0,2.3,6.4,4.1,5.2,1
1667,0,2.25,1.43,0.46,0.0,0.0,12.0,16.0,4.0,7.0,1
1668,0,2.58,1.64,0.52,0.0,0.0,11.0,15.6,4.6,7.5,1
1669,0,2.03,1.95,0.62,0.0,0.0,11.0,15.2,4.2,7.6,1
1670,0,2.11,1.43,0.46,0.0,0.0,11.0,16.0,5.0,8.0,1
1671,0,2.11,1.33,0.42,0.0,0.0,11.0,16.0,5.0,7.0,1
1672,0,2.16,1.25,0.4,0.0,0.0,10.5,15.0,4.5,6.6,1
1673,0,2.0,1.26,0.4,0.0,0.0,11.2,16.0,4.8,7.5,1
1674,0,1.89,1.25,0.4,0.0,0.0,9.5,16.0,6.5,7.7,1
1675,0,1.68,0.99,0.32,0.0,0.0,6.0,14.0,8.0,6.0,1
1676,0,1.57,1.09,0.35,0.0,0.0,6.0,14.0,8.0,8.0,1
1677,0,1.98,1.15,0.37,0.0,0.0,6.2,15.0,8.8,7.0,1
1678,0,2.38,1.21,0.39,0.0,0.0,6.0,13.0,7.0,7.0,1
1679,2,1.66,0.0,0.07,0.16,0.25,2.6,6.0,3.4,5.0,8
1680,2,0.6,0.0,0.06,0.17,0.19,1.8,3.6,1.8,4.1,2
1681,2,0.9,0.0,0.08,0.24,0.25,2.8,5.8,3.0,3.7,3
1682,2,0.41,0.28,0.09,0.0,0.0,2.1,4.2,2.1,3.2,1
1683,1,2.12,0.0,0.19,0.35,0.82,6.0,8.0,2.0,6.0,4
1684,2,1.09,0.0,0.05,0.14,0.2,1.0,2.3,1.3,4.0,5
1685,1,1.98,0.0,0.26,0.71,0.95,5.0,8.0,3.0,6.5,4
1686,1,1.18,1.13,0.36,0.0,0.0,2.0,6.0,4.0,5.0,1
1687,1,1.75,0.0,0.32,0.91,1.08,2.0,6.0,4.0,6.0,2
1688,1,1.3,0.7,0.22,0.0,0.0,3.0,7.0,4.0,5.0,1
1689,1,1.28,0.0,0.21,0.56,0.75,2.0,5.0,3.0,4.0,2
1690,1,1.53,0.0,0.27,0.82,0.87,2.5,7.0,4.5,5.0,2
1691,1,1.81,0.0,0.28,0.78,0.98,3.0,7.0,4.0,5.0,3
1692,1,1.27,0.87,0.28,0.0,0.0,2.5,7.0,4.5,5.0,1
1693,1,2.25,0.0,0.33,1.05,1.05,2.5,5.0,2.5,6.0,2
1694,1,1.1,0.0,0.08,0.18,0.3,1.5,4.0,2.5,3.8,4
1695,1,0.64,0.0,0.09,0.15,0.4,1.0,4.3,3.3,4.2,3
1696,0,2.02,1.9,0.6,0.0,0.0,8.0,11.0,3.0,4.0,1
1697,1,1.56,1.2,0.38,0.0,0.0,3.2,6.3,3.1,5.2,1
1698,2,0.9,0.0,0.07,0.19,0.22,2.3,3.8,1.5,3.5,2
1699,2,1.6,0.0,0.05,0.12,0.22,2.3,3.5,1.2,4.0,3
1700,2,1.4,0.0,0.06,0.13,0.24,2.5,4.3,1.8,4.0,7
1701,2,1.28,0.0,0.07,0.17,0.24,1.7,4.3,2.6,4.0,5
1702,0,1.95,1.36,0.43,0.0,0.0,9.0,12.0,3.0,5.0,1
1703,0,1.54,1.18,0.38,0.0,0.0,8.0,11.0,3.0,5.2,1
1704,1,1.0,0.0,0.18,0.5,0.64,4.0,6.0,2.0,8.0,2
1705,1,0.8,0.68,0.22,0.0,0.0,2.0,6.0,4.0,4.3,1
1706,1,0.9,0.7,0.22,0.0,0.0,2.3,7.0,4.7,6.0,1
1707,2,2.1,0.0,0.07,0.16,0.25,2.2,4.3,2.1,3.4,8
1708,2,1.6,0.0,0.06,0.18,0.2,2.5,3.8,1.3,3.5,4
1709,2,0.7,0.0,0.07,0.16,0.25,1.8,3.2,1.4,3.3,2
1710,2,2.15,0.0,0.06,0.16,0.24,1.6,4.0,2.4,4.3,11
